"ID","DOC_TYPE","PROC_TYPE","DOSSIER_TYPE","GROSS_SPA","NET_SPA"
1297353,"AM","COD","ECON",131.92,48.99
1297274,"AM","COD","ECON",209.48,69.09
1296337,"PR","COD","ECON",73.47,29.12
1296958,"RR","NLE","LIBE",6.05,2.65
1296652,"AM","NLE","LIBE",0.95,0.52
1295103,"PR","NLE","LIBE",3.76,0.95
1294124,"PR","NLE","LIBE",4.26,1.71
1294972,"PR","INL","AFCO",11.25,8.54
1297356,"AM","INL","AFCO",61.73,27.01
1286471,"PR","INI","AFET",6.16,5.25
1292360,"RR","INI","AFET",20.38,15.15
1288517,"AM","INI","AFET",73.21,37.88
1285387,"PR","INI","AFET",8.16,7.04
1287871,"AM","INI","AFET",67.41,31.69
1292283,"RR","INI","AFET",24.32,14.04
1285093,"PR","INI","AFET",8.73,7.77
1286509,"AM","INI","INTA",17.04,10.94
1283814,"PA","INI","INTA",1.43,1.16
1287553,"AM","INI","AFET",65.89,28.56
1291275,"RR","INI","AFET",22.75,13.18
1248492,"RR","BUD","BUDG",21.27,8.35
1247113,"AL","BUD","EMPL",4,3.05
1247038,"AM","BUD","BUDG",7.27,4.82
1246736,"PR","BUD","BUDG",12.55,7.02
1246362,"PR","BUD","BUDG",13.56,8.03
1246680,"PR","BUD","BUDG",12.36,6.97
1254751,"RE","DEA","AGRI",2.38,1.78
1255153,"PR","COD","INTA",3.42,1.7
1256154,"RR","COD","INTA",14.87,9.65
1271025,"AM","COD","ENVI",150.95,68.91
1271023,"AM","COD","ENVI",190.29,63.82
1271531,"AM","COD","ENVI",156.73,51.7
1271528,"AM","COD","ENVI",121.79,50.54
1271612,"AM","COD","ENVI",51.65,20.83
1269877,"AM","COD","PECH",154.62,66.65
1270002,"AM","COD","PECH",79.39,34.15
1269878,"AM","COD","PECH",82.62,38.02
1270003,"AM","COD","PECH",53.58,26.16
1266347,"PA","COD","PECH",27.88,14.29
1272431,"AM","COD","AGRI",159.1,64.29
1272433,"AM","COD","AGRI",138.35,53.67
1272448,"AM","COD","AGRI",77.85,31.4
1272511,"AM","COD","AGRI",15.36,5.67
1272612,"AM","COD","AGRI",213.59,81.84
1272661,"AM","COD","AGRI",170.61,64.56
1271028,"AM","COD","ENVI",130.36,60.25
1271022,"AM","COD","ENVI",222.29,87.58
1271464,"AM","COD","ENVI",163.43,66.05
1271027,"AM","COD","ENVI",131.45,59.77
1271029,"AM","COD","ENVI",156.21,76.8
1270803,"PA","COD","AGRI",69.55,36.96
1264905,"PR","COD","ENVI",124.66,59.73
1281917,"RR","COD","ENVI",12.14,5.38
1279281,"AD","COD","PECH",5.78,2.52
1278288,"AD","COD","AGRI",2,1.24
1266048,"PR","CNS","ECON",3.47,1.86
1267330,"RR","CNS","ECON",3.85,1.91
1267314,"RE","DEA","ECON",2.83,2.1
1289896,"RR","NLE","CONT",12.98,3.28
1288585,"PR","NLE","CONT",12.38,10.1
1286848,"PR","NLE","ECON",109.44,105.63
1287888,"RR","NLE","ECON",109.82,105.92
1252190,"RR","COD","AGRI",2.51,0.87
1250651,"PR","COD","AGRI",2.2,0.79
1255619,"RD","RSP","ITRE",4.99,4.67
1264314,"AM","RSP","ITRE",1.07,0.58
1264057,"RE","RSP","ITRE",5.05,1.47
1255561,"QO","RSP","ITRE",1.23,1.08
1254766,"PR","BUD","BUDG",3.33,2.19
1258149,"AL","BUD","AFET",2.26,1.77
1258778,"RR","BUD","BUDG",7.17,3.83
1257032,"AM","BUD","BUDG",2.89,1.72
1259685,"PR","COD","BUDG",5.87,4.46
1262703,"RR","COD","BUDG",7.24,2.09
1260415,"AM","COD","BUDG",0.82,0.61
1258103,"AM","NLE","ECON",8.34,5.46
1258829,"RR","NLE","ECON",11.23,4.34
1257404,"PR","NLE","ECON",8.74,6.22
1271901,"PR","COD","ENVI",154.12,78.27
1277113,"DT","COD","AGRI",6.28,5.95
1288972,"AD","COD","AGRI",142.77,42.57
1289705,"RR","COD","ENVI",202.31,95.08
1279871,"AD","COD","DEVE",12.84,5.98
1280174,"AM","COD","AGRI",154.11,51.17
1279898,"AM","COD","AGRI",219.5,80.08
1280175,"AM","COD","AGRI",98.84,34.82
1279899,"AM","COD","AGRI",157.06,61.84
1279900,"AM","COD","AGRI",142.54,44.34
1279901,"AM","COD","AGRI",142.95,47.51
1280013,"AM","COD","AGRI",132.29,55.44
1280075,"AM","COD","AGRI",108.76,44.43
1279903,"AM","COD","AGRI",0.78,0.36
1275925,"AM","COD","ENVI",235.46,84.21
1276464,"AM","COD","ENVI",178.99,66.52
1275924,"AM","COD","ENVI",241.9,90.11
1276467,"AM","COD","ENVI",127.31,59.83
1275926,"AM","COD","ENVI",162.34,77.26
1276147,"AM","COD","DEVE",21,12.63
1278854,"PA","COD","AGRI",53.6,20.67
1275927,"AM","COD","ENVI",162.56,60.16
1275928,"AM","COD","ENVI",152.01,62.89
1276231,"AM","COD","ENVI",160.67,64.78
1274950,"DT","COD","AGRI",6.3,6
1276293,"AM","COD","ENVI",90.26,30.99
1276234,"AM","COD","ENVI",117.8,48.92
1276379,"AM","COD","ENVI",151.72,62.91
1274887,"DT","COD","AGRI",6.3,6
1274402,"PA","COD","DEVE",6.99,5.54
1267766,"AL","NLE","TRAN",1.74,1.56
1268251,"RR","NLE","ECON",5.84,3.2
1267407,"PR","NLE","ECON",3.72,1.73
1272307,"RE","RSP","AGRI",21.04,15.66
1272660,"AM","RSP","AGRI",4.09,1.27
1272663,"AM","RSP","AGRI",6.26,2.37
1272664,"AM","RSP","AGRI",1.32,0.39
1270151,"AM","RSP","AGRI",84.78,45.19
1276537,"PA","COD","AGRI",26.53,15.69
1289493,"RR","COD","ENVI",104.17,58.79
1279020,"AM","COD","AGRI",319,128.84
1279943,"AM","COD","AGRI",202.73,86.56
1278694,"PR","COD","ENVI",60.97,34.06
1279861,"AM","COD","ENVI",105.22,51.73
1279862,"AM","COD","ENVI",112.19,55.68
1277599,"AL","COD","ITRE",17,12.38
1285740,"AD","COD","AGRI",66.3,24.07
1279389,"AM","COD","ITRE",50.4,18.42
1279158,"AM","COD","ITRE",177.91,71.89
1278041,"PA","COD","IMCO",53.85,26.42
1271585,"PR","COD","ENVI",116.67,63.69
1276947,"PR","COD","ENVI",114.35,62.73
1279670,"AM","COD","ENVI",107.95,47.33
1279970,"AM","COD","ITRE",140.37,54.92
1278873,"AM","COD","ENVI",278.15,108.31
1278874,"AM","COD","ENVI",142.7,62.96
1278875,"AM","COD","ENVI",129.21,59.93
1278876,"AM","COD","ENVI",119.86,48.3
1278879,"AM","COD","ENVI",107.58,42.62
1278881,"AM","COD","ENVI",145.66,64.97
1278877,"AM","COD","ENVI",139.3,63.4
1277834,"AM","COD","AGRI",8.87,3.26
1277752,"AM","COD","AGRI",289.34,127
1276486,"PA","COD","ITRE",55.3,24.82
1283764,"AD","COD","IMCO",39.03,13.84
1289553,"RR","COD","ENVI",151.68,57.94
1275407,"AM","COD","ENVI",23.45,9.78
1275699,"PA","COD","AGRI",54.19,24.91
1281312,"AD","COD","ITRE",39.82,12.87
1279620,"AM","COD","IMCO",173.82,69.37
1280547,"AM","COD","IMCO",147.9,62.33
1279674,"AM","COD","LIBE",94.46,42.58
1279716,"AD","COD","BUDG",15.39,6.94
1276908,"PA","COD","BUDG",13.49,8.57
1279328,"AM","COD","BUDG",20.56,8.96
1282767,"RR","COD","LIBE",61.26,25.02
1294666,"PF","COD","LIBE",35.17,21.27
1277982,"PR","COD","LIBE",18.14,7.13
1276498,"RR","COD","ENVI",25.35,13.06
1287128,"PA","DEC","TRAN",1.53,1.17
1292722,"AM","DEC","CONT",3.13,0.96
1298708,"RR","DEC","CONT",12.61,5.24
1286082,"PR","DEC","CONT",10.95,5.7
1293948,"AD","DEC","TRAN",5.13,2.56
1289110,"AM","DEC","TRAN",3.99,3.04
1293952,"AD","DEC","TRAN",5.99,3.61
1292724,"AM","DEC","CONT",2.92,1.33
1287140,"PA","DEC","TRAN",1.46,1.12
1286089,"PR","DEC","CONT",15.24,10.05
1298728,"RR","DEC","CONT",17.85,7.59
1289115,"AM","DEC","TRAN",5.42,4.21
1295160,"PR","DEC","CONT",13.38,8.41
1292359,"AM","DEC","CONT",6.5,3.18
1299048,"RR","DEC","CONT",16.26,6.09
1298723,"RR","DEC","CONT",17.7,7.64
1292726,"AM","DEC","CONT",8.47,4.21
1286092,"PR","DEC","CONT",16.17,9.96
1292723,"AM","DEC","CONT",2.98,1.07
1286087,"PR","DEC","CONT",14.27,8.49
1298721,"RR","DEC","CONT",16.44,8.38
1298774,"RR","DEC","CONT",14.89,7.5
1292729,"AM","DEC","CONT",2.97,1.11
1286116,"PR","DEC","CONT",12.92,6.9
1298743,"RR","DEC","CONT",17.02,7.13
1292725,"AM","DEC","CONT",13.64,4.76
1286091,"PR","DEC","CONT",15.27,9.06
1296046,"AD","DEC","EMPL",6.22,1.95
1291825,"AD","DEC","EMPL",5.92,2.38
1292364,"AM","DEC","CONT",11.6,4.32
1295503,"PR","DEC","CONT",25.73,7.42
1291013,"AM","DEC","EMPL",7.93,3.49
1290171,"PA","DEC","EMPL",3.49,1.96
1291467,"AM","DEC","LIBE",7.45,3.84
1294539,"AD","DEC","LIBE",7.34,3.03
1298989,"RR","DEC","CONT",42.69,14.18
1290443,"PA","DEC","LIBE",2.63,1.91
1287141,"PA","DEC","TRAN",1.41,0.98
1286120,"PR","DEC","CONT",13.48,8.12
1293954,"AD","DEC","TRAN",4.58,2.98
1292730,"AM","DEC","CONT",3.96,1.63
1289116,"AM","DEC","TRAN",3.22,2.37
1298741,"RR","DEC","CONT",14.45,5.74
1299071,"RR","DEC","CONT",14.07,5.04
1292277,"AM","DEC","CONT",5.69,2.57
1286133,"PR","DEC","CONT",11.57,7.41
1292727,"AM","DEC","CONT",6.05,2.64
1286114,"PR","DEC","CONT",11.44,6.25
1298739,"RR","DEC","CONT",13.43,5.68
1296054,"AD","DEC","EMPL",4.3,1.56
1299066,"RR","DEC","CONT",20.01,6.96
1291827,"AD","DEC","EMPL",4.15,1.8
1286172,"PR","DEC","CONT",13.27,8.78
1291014,"AM","DEC","EMPL",4.38,2.56
1290176,"PA","DEC","EMPL",2.16,1.45
1292350,"AM","DEC","CONT",4.73,2.41
1299729,"RR","COD","LIBE",73.91,33.33
1289851,"PR","COD","LIBE",48.52,22.99
1293130,"AM","COD","LIBE",63.39,26.22
1291653,"AM","COD","LIBE",104.08,37.15
1293623,"AM","COD","LIBE",47.2,20.93
1293640,"AM","COD","LIBE",42.8,20.78
1288383,"PR","COD","TRAN",38.94,21.66
1297467,"RR","COD","TRAN",63.77,22.69
1291695,"AM","COD","TRAN",183.5,72.18
1283738,"PF","COD","LIBE",7.57,4.07
1286325,"RR","COD","LIBE",11.67,3.99
1286958,"QO","RSP","INTA",1.39,1.22
1286708,"RD","RSP","INTA",4.1,3.58
1292495,"RE","RSP","INTA",4.2,1.45
1292055,"RE","RSP","ITRE",18.18,17.28
1298734,"AM","RSP","LIBE",2,1.05
1298742,"AM","RSP","LIBE",4.37,1.83
1298528,"RE","RSP","LIBE",6.05,5.06
1296963,"AL","BUI","CONT",3.41,2.72
1295447,"AL","BUI","AFCO",4.06,2.84
1295834,"AM","BUI","BUDG",172.77,75.21
1293297,"AL","BUI","AFET",2.26,1.71
1296012,"AL","BUI","ENVI",9.35,8.41
1293688,"AL","BUI","DEVE",5.96,4.76
1298267,"RR","BUI","BUDG",90.39,38.48
1295232,"AL","BUI","FEMM",4.87,4.06
1294963,"AL","BUI","AFET",2.74,1.21
1293578,"AL","BUI","TRAN",5.66,4.77
1292898,"AL","BUI","EMPL",13.85,11.25
1294048,"AL","BUI","ITRE",3.44,2.91
1294413,"PR","BUI","BUDG",14.51,12.14
1292797,"AL","BUI","AGRI",2.19,1.88
1295269,"AL","BUI","CULT",3.2,2.78
1298027,"PR","BUI","BUDG",6.34,3.46
1298914,"AM","BUI","BUDG",23.25,10.23
1301639,"RR","BUI","BUDG",116.2,30.11
1292117,"RE","RSP","ENVI",19.33,12.38
1292056,"RE","RSP","ENVI",16.29,11.08
1300825,"RE","DEA","LIBE",2.66,2.3
1264004,"PR","COD","JURI",71.35,31.99
1266599,"AM","COD","INTA",89.51,35.48
1262587,"PA","COD","IMCO",62.66,26.72
1270886,"AD","COD","IMCO",93.15,25.08
1265282,"AM","COD","IMCO",136.27,48.96
1266500,"AM","COD","JURI",146.85,54.86
1266609,"AM","COD","JURI",67.96,27.6
1271091,"AD","COD","INTA",34.89,11.63
1274250,"RR","COD","JURI",107.35,33.33
1258781,"RR","COD","PECH",12.29,8.41
1257710,"PR","COD","PECH",14.43,10.65
1260219,"AD","BUD","IMCO",4.41,3.21
1260466,"AM","BUD","ENVI",26.94,14.82
1260531,"PA","BUD","DEVE",1.62,1.38
1262171,"AD","BUD","ENVI",11.4,5.88
1258212,"PA","BUD","ECON",1.38,1.12
1260530,"AM","BUD","FEMM",22.33,12.27
1260634,"AM","BUD","PECH",21.29,9
1267048,"DV","BUD","BUDE",0.27,0.11
1252565,"AM","BUD","EMPL",59.31,30.53
1261800,"AM","BUD","EMPL",59.32,18.98
1256992,"PA","BUD","ENVI",2.69,2.18
1267225,"DV","BUD","BUDE",0.57,0.43
1263781,"AD","BUD","DEVE",7.62,5.83
1259552,"PA","BUD","AFCO",1.87,1.55
1258650,"PA","BUD","AGRI",1.47,1.08
1263580,"AD","BUD","TRAN",10.19,7.11
1264401,"AD","BUD","ITRE",4.58,3.16
1260715,"AM","BUD","TRAN",26.99,17.02
1261196,"AM","BUD","AFET",33.54,20.1
1264888,"RR","BUD","BUDG",150.97,63.52
1261516,"AB","BUD","BUDG",0.66,0.3
1261514,"AB","BUD","BUDG",0.63,0.26
1261513,"AB","BUD","BUDG",0.66,0.19
1262334,"AM","BUD","DEVE",15.82,8.73
1261508,"AB","BUD","BUDG",8.77,6.94
1261510,"AB","BUD","BUDG",11.13,8.68
1262437,"AB","BUD","BUDG",10.65,9.04
1262486,"AB","BUD","BUDG",8.77,6.92
1260821,"AM","BUD","ECON",22.46,13.64
1260724,"AM","BUD","AGRI",20.03,11.9
1261515,"AB","BUD","BUDG",0.85,0.3
1262100,"AD","BUD","PECH",7.47,3.52
1267380,"RR","BUD","BUDE",24.72,11.43
1262681,"AD","BUD","AFET",8.84,5.38
1262405,"AB","BUD","BUDG",0.47,0.12
1262404,"AB","BUD","BUDG",0.05,0.05
1262403,"AB","BUD","BUDG",0.96,0.27
1262767,"DV","BUD","BUDG",0.05,0.05
1261507,"AB","BUD","BUDG",1.24,0.66
1261506,"AB","BUD","BUDG",2.95,1.63
1262402,"AB","BUD","BUDG",1.59,0.44
1262438,"AB","BUD","BUDG",4.53,3.74
1262439,"AB","BUD","BUDG",31.51,30.83
1262619,"AB","BUD","BUDG",0.26,0.26
1262489,"AM","BUD","CULT",23.07,11.08
1263764,"AD","BUD","CULT",6.01,4.66
1261511,"AB","BUD","BUDG",5.52,4.4
1257769,"PA","BUD","IMCO",2.1,1.54
1258502,"PA","BUD","PECH",3.99,2.66
1266959,"DV","BUD","BUDE",1.79,1.66
1266975,"DV","BUD","BUDE",2.97,2.23
1259553,"AM","BUD","AFCO",8.95,3.93
1261903,"AD","BUD","ECON",6.48,5.6
1259926,"PA","BUD","TRAN",2.26,1.82
1260631,"PA","BUD","ITRE",1.37,1.11
1262762,"AL","BUD","CONT",5.84,2.85
1262651,"AD","BUD","FEMM",8.3,5.41
1258870,"PA","BUD","FEMM",1.81,1.37
1262665,"AD","BUD","EMPL",20.28,13.26
1263057,"AB","BUD","BUDG",1.57,1.39
1262487,"AB","BUD","BUDG",6.99,3.39
1262893,"AD","BUD","AGRI",9.13,5.09
1263787,"AM","BUD","BUDG",121.71,50.57
1260971,"PA","BUD","CULT",2.06,1.8
1262215,"AD","BUD","AFCO",4.04,2.24
1262784,"AM","BUD","ITRE",10.8,7.19
1263211,"PR","BUD","BUDG",22.89,19.29
1261520,"AB","BUD","BUDG",0.46,0.13
1270436,"AM","INI","AFCO",47.48,29.5
1268319,"PR","INI","AFCO",16.27,15.12
1274534,"RR","INI","AFCO",36.59,21.45
1272019,"AM","INI","FEMM",96.29,46.04
1268627,"PR","INI","FEMM",5.89,4.57
1278325,"RR","INI","FEMM",29.43,21.56
1272500,"AM","INI","FEMM",124.1,69.3
1272558,"AM","INI","FEMM",1.48,1
1269977,"PR","INI","FEMM",9.66,8.85
1283693,"RR","INI","FEMM",47.58,37.45
1284812,"RR","INI","FEMM",47.58,11.84
1272306,"AM","INI","TRAN",0.67,0.62
1272196,"AM","INI","TRAN",44.94,30.33
1273192,"AM","INI","TRAN",46.79,30.94
1265885,"PA","INI","TRAN",2.9,2.09
1275820,"AM","INI","FEMM",94.26,48.66
1275896,"AM","INI","FEMM",3.25,2.16
1283561,"RR","INI","FEMM",38.76,26.38
1274026,"PR","INI","FEMM",10.29,8.76
1275750,"AD","INI","TRAN",20.79,16.33
1263726,"PR","INI","PETI",21.24,18.06
1269136,"AM","INI","PETI",45.93,20.47
1274349,"RR","INI","PETI",26.34,11.01
1271957,"PR","IMM","JURI",4.03,2.98
1269606,"CM","IMM","JURI",12.26,10.6
1275464,"RR","IMM","JURI",4.41,3.15
1269522,"CM","IMM","JURI",20.6,18.14
1282343,"RR","IMM","JURI",3.42,2.32
1278687,"PR","IMM","JURI",3.12,2.13
1273672,"CM","IMM","JURI",18.92,17.31
1288786,"AD","INI","DEVE",6.58,5.23
1285350,"AM","INI","DEVE",16.12,9.56
1292560,"RR","INI","AFET",18.69,10.55
1287106,"PR","INI","AFET",11.88,10.97
1284533,"PA","INI","DEVE",1.45,0.95
1288930,"AM","INI","AFET",51.72,24.73
1287712,"AM","INI","CULT",69.71,37.64
1284551,"PR","INI","CULT",10.1,9.61
1292184,"RR","INI","CULT",15.65,11
1292072,"RR","INI","AFET",62.45,47.76
1284514,"PR","INI","AFET",9.96,8.96
1286596,"AM","INI","AFET",144.18,69.27
1286597,"AM","INI","AFET",123.62,63.4
1286669,"AM","INI","AFET",141.88,57.08
1286836,"AM","INI","AFET",111.36,47.17
1286636,"AM","INI","AFET",112.42,51.11
1292606,"RR","INI","AFET",89.44,55.5
1288361,"AL","INI","FEMM",5.25,4.24
1282889,"PR","INI","AFET",17.12,14.01
1284038,"PR","INI","AFET",9.73,8.32
1287056,"AM","INI","AFET",145.24,76.85
1287066,"AM","INI","AFET",91.14,50.27
1292199,"RR","INI","AFET",64.77,43
1297807,"RR","COD","JURI",69.95,27.38
1292637,"AM","COD","JURI",66.22,32.12
1290961,"PR","COD","JURI",46.52,22.53
1292352,"AL","COD","IMCO",9.74,8.37
1292076,"RR","NLE","CONT",23.62,7.12
1290003,"PR","NLE","CONT",21.14,16.65
1292822,"PR","COD","ECON",79.34,36.52
1295944,"RR","COD","ECON",57.23,26.04
1293725,"AM","COD","ECON",42.18,18.3
1294416,"PA","COD","TRAN",11.82,7.61
1297855,"AD","COD","TRAN",17.95,6.94
1292971,"PR","COD","IMCO",23.5,13.29
1295214,"AM","COD","IMCO",45.73,17.85
1297774,"RR","COD","IMCO",31.33,13.34
1295424,"AM","COD","TRAN",13.14,6.51
1296984,"RR","COD","ENVI",2.6,0.76
1291854,"PR","COD","ENVI",2.69,1.31
1295393,"AM","COD","ENVI",1.6,0.82
1293657,"AD","COD","ECON",2.58,1.27
1293041,"AM","COD","JURI",8.98,5.33
1295504,"RR","COD","JURI",10.31,3.86
1293056,"AM","COD","ECON",7.64,4.3
1292175,"PA","COD","ECON",1.22,0.98
1291984,"PR","COD","JURI",3.29,1.86
1296535,"RR","COD","TRAN",9.65,5.46
1295282,"AL","COD","ENVI",3.8,3.35
1295429,"RR","COD","IMCO",2.73,0.9
1299593,"PF","COD","AGRI",29.12,13.5
1293801,"PR","COD","AGRI",15.49,9
1294250,"AM","COD","AGRI",23.3,12.17
1296872,"RR","COD","AGRI",24.86,7.25
1299080,"AM","COD","LIBE",4.04,3.33
1297972,"PR","COD","LIBE",6.61,3.27
1300715,"RR","COD","LIBE",8.49,3.47
1300969,"PF","COD","LIBE",4.45,2.08
1295514,"PA","COD","EMPL",34.18,15.84
1294932,"AM","COD","CULT",39.25,14.75
1294708,"PA","COD","DEVE",14.2,7.9
1296554,"AM","COD","DEVE",92.23,33.56
1296320,"AM","COD","DEVE",92.2,33.59
1294944,"PA","COD","CULT",25.2,11.95
1300514,"AD","COD","CULT",39.69,18.11
1300637,"AD","COD","DEVE",31.55,14.09
1295676,"PR","COD","LIBE",66.89,38.24
1294934,"AM","COD","LIBE",8.79,6.11
1295854,"RR","COD","LIBE",11.67,5.04
1294235,"PR","COD","LIBE",12.19,6.83
1296024,"CM","IMM","JURI",5.62,4.89
1300682,"RR","IMM","JURI",6.09,5.37
1296044,"CM","IMM","JURI",0.87,0.64
1272499,"PR","NLE","AFET",1.42,0.7
1279453,"RR","NLE","AFET",3.23,1.93
1281813,"AD","COD","DEVE",58.9,22.76
1276678,"PR","COD","INTA",44.74,23.76
1268650,"PA","COD","PECH",67.43,26.9
1274880,"PA","COD","AFET",22.11,12.07
1279606,"AL","COD","JURI",2.95,2.52
1280005,"AM","COD","PECH",52.71,23.3
1278129,"AM","COD","AFET",96.98,43.55
1289168,"RR","COD","INTA",94.29,39.2
1283573,"AD","COD","AFET",48.09,19.27
1279704,"AD","COD","EMPL",26.72,17.09
1276415,"AM","COD","DEVE",122.58,57.57
1283133,"AD","COD","PECH",47.8,17.72
1275550,"PA","COD","EMPL",21.82,16.23
1281096,"AM","COD","INTA",88.66,34.63
1279926,"AM","COD","INTA",176.66,63.5
1280646,"AM","COD","INTA",102.07,42.48
1273847,"PA","COD","DEVE",39.38,22.53
1277864,"AM","COD","EMPL",60.09,29.87
1271400,"PR","COD","ENVI",34.02,24.41
1278460,"AD","COD","AGRI",24.79,11.48
1280210,"AD","COD","ITRE",25.16,8.64
1275711,"AM","COD","ENVI",12.95,6.73
1276463,"AM","COD","ENVI",141.02,81.75
1275707,"AM","COD","ENVI",180.87,92.3
1277510,"AM","COD","AGRI",69.52,33.4
1283177,"RR","COD","ENVI",92.56,38.63
1274255,"PA","COD","AGRI",9.62,6.08
1278243,"AM","COD","ITRE",47.75,16
1285555,"AL","COD","JURI",3.06,1.06
1278725,"AM","COD","ENVI",6.27,2.75
1278540,"AM","COD","ENVI",91.61,39.24
1278739,"AM","COD","ENVI",1.1,0.48
1278542,"AM","COD","ENVI",88.79,42.36
1278742,"AM","COD","ENVI",1.15,0.72
1278337,"AM","COD","ENVI",330.16,110.6
1278753,"AM","COD","ENVI",19.62,5.66
1278812,"AM","COD","ENVI",269.36,91.58
1278541,"AM","COD","ENVI",91.42,42.68
1278743,"AM","COD","ENVI",0.81,0.41
1274752,"PR","COD","ENVI",34.17,15.04
1284843,"CM","COD","JURI",1.92,0.82
1286699,"RR","COD","ENVI",135.41,55.53
1276574,"AL","COD","AGRI",2.5,2.36
1278731,"AM","COD","ENVI",107.96,46.37
1278827,"AM","COD","ENVI",1.84,0.8
1273468,"PR","COD","ENVI",106.85,59.56
1271597,"PA","COD","TRAN",29.13,16.58
1281694,"AL","COD","JURI",4.1,1.31
1282596,"RR","COD","ENVI",143.07,61.07
1279255,"AD","COD","TRAN",59.01,22.43
1275214,"AM","COD","ENVI",139.76,63.19
1276201,"AM","COD","ENVI",146.79,64.26
1275213,"AM","COD","ENVI",168.6,72.68
1276572,"AM","COD","ENVI",87.06,35.22
1280546,"CM","COD","JURI",2.82,1.73
1275760,"AM","COD","TRAN",98.76,38.7
1289284,"RR","COD","INTA",45.22,12.73
1285990,"AD","COD","LIBE",34.75,11.29
1285546,"AL","COD","JURI",4.92,1.74
1282763,"AM","COD","INTA",90.22,36.14
1282974,"AM","COD","INTA",46.41,17.77
1282426,"AM","COD","LIBE",40.89,16.61
1284143,"CM","COD","JURI",3.84,2.51
1278628,"PR","COD","INTA",22.23,10.78
1280321,"PA","COD","LIBE",16.23,7.97
1271835,"CM","IMM","JURI",6.84,6.45
1296000,"RR","IMM","JURI",4.44,2.89
1280248,"PR","IMM","JURI",3.77,2.38
1278758,"CM","IMM","JURI",8.08,7.83
1273037,"PR","INI","DEVE",10.86,24.17
1280220,"RR","INI","DEVE",50.1,32.32
1275976,"AM","INI","DEVE",179.62,93.63
1285500,"AM","COD","TRAN",43.24,22.07
1283392,"PR","COD","TRAN",20.02,11.18
1292371,"RR","COD","TRAN",26.43,11.25
1277140,"AM","BUI","BUDG",1.07,0.65
1276552,"PR","BUI","BUDG",5.89,4.8
1277887,"RR","BUI","BUDG",6.82,2.18
1290787,"AM","RSP","ENVI",2.68,1.78
1290788,"AM","RSP","ENVI",1.54,0.85
1290793,"AM","RSP","ENVI",2.08,1.09
1290828,"AM","RSP","ENVI",2.67,1.96
1290426,"RE","RSP","ENVI",62.38,43.7
1282708,"AM","RSP","ENVI",93.82,52.19
1282699,"AM","RSP","ENVI",68.66,35.63
1277129,"QO","RSP","ENVI",1.08,0.87
1277988,"QO","RSP","ENVI",1.08,0.86
1279301,"RD","RSP","ENVI",8.25,6.1
1284993,"PR","NLE","PECH",7.49,6.39
1286128,"AD","NLE","DEVE",4.26,1.38
1287662,"AD","NLE","BUDG",3.37,1.37
1283634,"PA","NLE","BUDG",2.49,1.3
1288954,"RR","NLE","PECH",15.71,6.4
1285021,"PA","NLE","DEVE",3.47,3.14
1288673,"PA","COD","IMCO",38.5,24.3
1286785,"PR","COD","ENVI",38.24,26.66
1295102,"AD","COD","IMCO",49.81,16.06
1289884,"AM","COD","ENVI",127.15,57.08
1290007,"AM","COD","ENVI",2.12,1.29
1290469,"AM","COD","IMCO",52.59,24.81
1297015,"RR","COD","ENVI",64.72,26.26
1285780,"PR","COD","TRAN",13.87,5.91
1291619,"AD","COD","PECH",12.16,4.31
1292566,"RR","COD","TRAN",20.27,7.64
1285798,"PA","COD","PECH",6.7,3.96
1288135,"AM","COD","PECH",10.87,4.61
1298868,"PF","COD","TRAN",25.17,15.21
1288038,"AM","COD","TRAN",19.85,9
1285545,"PR","COD","TRAN",13.98,7.46
1286279,"PA","COD","PECH",4.68,3.05
1288157,"AM","COD","PECH",6.2,3.03
1288116,"AM","COD","TRAN",59.91,27.75
1291621,"AD","COD","PECH",7.56,3.2
1292550,"RR","COD","TRAN",24.39,9.59
1281580,"CM","IMM","JURI",2.88,2.4
1294159,"CM","IMM","JURI",1.1,0.87
1283172,"CM","IMM","JURI",2.9,2.41
1285289,"RE","DEA","AGRI",3,2.13
1294179,"RE","RSP","EMPL",13.03,10.53
1288769,"AM","RSP","EMPL",63.45,31.09
1286528,"RD","RSP","EMPL",6.7,6.13
1294501,"AM","RSP","EMPL",3.82,2.75
1288867,"RD","RSP","EMPL",6.73,1.72
1293796,"AM","COD","ENVI",166.26,62.66
1294651,"AM","COD","ENVI",148.56,66.19
1291887,"PR","COD","ENVI",26.96,11.5
1292563,"AM","COD","ITRE",9.12,4.77
1299648,"RR","COD","ENVI",59.2,22.36
1297263,"AD","COD","ITRE",6.3,3.23
1292077,"RR","NLE","CONT",22.55,7.73
1289992,"PR","NLE","CONT",22.38,19.11
1292700,"AM","RPS","ENVI",10.33,3.77
1292701,"AM","RPS","ENVI",3.4,1.36
1291816,"RE","RPS","ENVI",8.49,6.44
1297542,"AM","COD","EMPL",155.89,59.9
1295518,"PR","COD","EMPL",33.86,14.13
1297697,"QO","RSP","AFCO",1.73,1.59
1297698,"QO","RSP","AFCO",1.45,1.32
1273630,"PR","COD","ECON",17.46,9.15
1277563,"AM","COD","ECON",146.9,60.59
1276940,"AM","COD","ECON",173.71,71.13
1282284,"RR","COD","ECON",32.47,17.7
1274476,"PA","INI","PECH",1.44,1.25
1277268,"AM","INI","AGRI",165.53,87.96
